date,access1-0.1.rcp85,access1-3.1.rcp85,bcc-csm1-1.1.rcp85,bcc-csm1-1-m.1.rcp85,canesm2.1.rcp85,canesm2.2.rcp85,canesm2.3.rcp85,canesm2.4.rcp85,canesm2.5.rcp85,ccsm4.1.rcp85,ccsm4.2.rcp85,ccsm4.3.rcp85,ccsm4.4.rcp85,ccsm4.5.rcp85,cesm1-bgc.1.rcp85,cesm1-cam5.1.rcp85,cesm1-cam5.2.rcp85,cesm1-cam5.3.rcp85,cmcc-cm.1.rcp85,cnrm-cm5.1.rcp85,cnrm-cm5.2.rcp85,cnrm-cm5.4.rcp85,cnrm-cm5.6.rcp85,cnrm-cm5.10.rcp85,csiro-mk3-6-0.1.rcp85,csiro-mk3-6-0.2.rcp85,csiro-mk3-6-0.3.rcp85,csiro-mk3-6-0.4.rcp85,csiro-mk3-6-0.5.rcp85,csiro-mk3-6-0.6.rcp85,csiro-mk3-6-0.7.rcp85,csiro-mk3-6-0.8.rcp85,csiro-mk3-6-0.9.rcp85,csiro-mk3-6-0.10.rcp85,ec-earth.6.rcp85,ec-earth.8.rcp85,ec-earth.12.rcp85,fgoals-g2.1.rcp85,fgoals-s2.2.rcp85,fgoals-s2.3.rcp85,fio-esm.1.rcp85,fio-esm.2.rcp85,fio-esm.3.rcp85,gfdl-cm3.1.rcp85,gfdl-esm2g.1.rcp85,gfdl-esm2m.1.rcp85,giss-e2-r.1.rcp85,hadgem2-ao.1.rcp85,hadgem2-cc.1.rcp85,hadgem2-es.1.rcp85,hadgem2-es.2.rcp85,hadgem2-es.3.rcp85,hadgem2-es.4.rcp85,inmcm4.1.rcp85,ipsl-cm5a-lr.1.rcp85,ipsl-cm5a-lr.2.rcp85,ipsl-cm5a-lr.3.rcp85,ipsl-cm5a-lr.4.rcp85,ipsl-cm5a-mr.1.rcp85,ipsl-cm5b-lr.1.rcp85,miroc-esm.1.rcp85,miroc-esm-chem.1.rcp85,miroc5.1.rcp85,mpi-esm-lr.1.rcp85,mpi-esm-lr.2.rcp85,mpi-esm-lr.3.rcp85,mpi-esm-mr.1.rcp85,mri-cgcm3.1.rcp85,noresm1-m.1.rcp85,noresm1-me.1.rcp85
2016-01-01,7.326,6.628,2.506,7.372,9.815,1.203,4.446,5.427,4.613,10.181,3.903,9.827,10.151,2.759,9.484,1.473,5.003,1.130,6.809,5.070,3.669,12.546,6.598,12.783,4.030,4.910,4.157,5.755,0.589,6.840,2.174,6.106,8.656,4.765,3.425,9.759,3.203,5.347,8.171,5.940,13.000,8.892,10.815,4.494,22.835,5.874,1.804,6.993,6.028,7.957,9.921,0.306,5.602,11.774,11.178,6.946,1.579,8.786,0.902,6.163,2.042,10.727,0.961,6.305,6.708,3.184,7.828,1.831,13.151,8.277
2016-02-01,5.034,7.456,7.140,15.975,9.699,2.351,10.583,0.162,19.009,7.863,0.390,10.528,1.863,3.068,7.733,2.095,4.520,2.717,2.975,6.966,0.166,3.223,3.552,0.404,0.024,11.227,8.075,8.950,5.293,6.515,1.773,13.109,0.893,6.411,6.855,0.542,2.138,9.741,0.271,0.674,4.301,6.274,1.938,3.797,15.023,2.410,10.007,1.057,8.048,8.397,12.629,7.891,3.173,6.548,15.565,1.500,8.258,8.127,1.169,10.454,4.774,1.126,2.851,10.093,0.620,7.949,2.170,2.362,7.900,2.557
2016-03-01,2.449,3.655,0.076,9.943,9.703,0.517,1.756,2.204,5.736,1.299,2.161,2.078,2.476,4.612,1.377,0.790,2.448,5.714,3.517,3.637,0.199,1.590,2.717,3.711,1.771,5.409,2.655,0.070,3.204,0.129,3.116,5.410,1.644,2.567,1.740,2.017,1.891,2.399,0.110,0.325,6.685,0.388,6.768,8.562,4.745,3.127,8.507,2.428,0.070,1.286,8.923,5.045,0.289,2.996,8.786,0.129,3.146,4.087,4.233,0.311,1.178,2.111,3.613,2.454,2.773,3.715,10.571,5.279,4.895,0.644
2016-04-01,3.176,2.550,1.463,2.564,0.350,0.987,0.413,0.878,0.728,0.620,0.706,3.900,1.726,2.578,2.072,0.531,1.022,5.048,1.509,1.980,2.487,1.939,2.372,0.631,2.207,0.516,4.133,0.592,0.287,1.726,1.474,0.475,0.197,4.859,3.556,1.033,2.701,0.404,2.601,6.364,1.522,1.055,0.457,2.307,1.814,0.841,0.967,2.460,1.628,0.520,0.543,0.176,0.231,0.608,5.288,0.660,0.681,4.525,1.654,2.108,5.915,6.853,3.429,1.180,5.956,1.584,0.314,0.650,0.536,2.217
2016-05-01,0.011,0.148,0.001,2.591,0.021,0.775,0.012,0.527,0.309,0.276,0.018,1.646,0.358,0.132,0.417,0.271,0.288,0.409,1.757,0.467,0.010,0.079,0.011,0.002,0.242,0.093,0.016,0.002,0.035,0.010,0.005,0.452,0.000,0.021,0.018,0.168,0.009,0.123,0.043,0.010,0.034,0.006,2.894,0.467,0.795,0.013,0.183,0.406,0.269,0.625,0.168,0.009,0.345,0.175,0.126,0.359,1.085,0.239,2.658,0.621,0.345,0.005,0.009,0.210,3.033,2.103,0.552,0.050,1.108,0.088
2016-06-01,0.040,0.011,0.043,0.043,0.025,0.007,0.005,0.111,0.017,0.007,0.161,0.015,0.000,0.019,0.110,0.020,0.090,0.001,0.002,0.048,0.115,0.014,0.030,0.001,0.008,0.032,0.124,0.000,0.002,0.019,0.005,0.043,0.005,0.001,0.047,0.060,0.007,0.000,0.069,0.007,0.008,0.005,0.081,0.063,0.085,0.014,0.207,0.002,0.033,0.008,0.001,0.065,0.004,0.027,0.059,0.000,0.287,0.278,0.197,0.000,0.000,0.001,0.037,0.063,0.004,0.005,0.045,0.066,0.198,0.113
2016-07-01,0.002,0.000,0.004,0.002,0.000,0.006,0.007,0.001,0.006,0.000,0.000,0.000,0.006,0.020,0.099,0.002,0.006,0.000,0.001,0.020,0.001,0.002,0.001,0.007,0.001,0.005,0.214,0.015,0.006,0.021,0.001,0.000,0.000,0.006,0.000,0.004,0.000,0.261,0.009,0.001,0.006,0.011,0.196,0.010,0.004,0.001,0.000,0.000,0.007,0.013,0.001,0.000,0.000,0.050,0.001,0.006,0.150,0.000,0.002,0.228,0.012,0.000,0.004,0.000,0.007,0.040,0.007,0.499,0.017,0.046
2016-08-01,0.000,0.000,0.004,0.009,0.001,0.001,0.046,0.065,0.013,0.000,0.026,0.007,0.020,0.001,0.061,0.006,0.001,0.011,0.002,0.005,0.074,0.001,0.127,0.209,0.000,0.001,0.001,0.006,0.000,0.004,0.000,0.006,0.001,0.001,0.000,0.002,0.002,0.001,0.001,0.000,0.001,0.410,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.004,0.000,0.001,0.005,0.000,0.004,0.000,0.000,0.000,0.005,0.004,0.011,0.000,0.010,0.000,0.001,0.015,0.001,0.000,0.107,0.023
2016-09-01,0.054,3.064,1.351,0.165,2.574,0.017,0.000,0.004,0.236,0.190,0.758,0.012,0.039,0.087,0.077,0.796,0.093,0.002,0.002,0.174,0.014,0.002,0.002,0.079,0.158,0.352,0.030,0.000,0.002,0.002,0.200,0.011,0.005,0.006,0.002,0.063,0.004,0.061,0.189,0.004,0.025,0.005,0.035,0.000,0.119,0.083,0.083,3.527,0.001,0.063,0.002,0.002,0.040,0.002,0.005,0.107,0.413,0.057,0.071,0.002,0.253,0.000,0.001,0.011,0.621,0.901,0.057,0.026,0.064,0.077
2016-10-01,0.622,2.047,0.027,1.328,2.523,0.062,0.807,0.066,0.004,0.005,0.469,0.099,2.150,0.098,1.920,0.084,1.031,0.007,1.906,0.377,2.165,2.182,1.410,0.142,0.251,0.041,0.068,0.005,0.355,0.066,2.453,1.837,0.976,0.157,1.102,0.978,1.469,1.354,0.062,1.648,0.087,0.001,0.271,0.589,0.585,2.013,1.948,0.227,0.702,2.437,0.013,1.764,0.776,1.634,0.031,1.167,0.215,0.072,0.173,2.371,3.569,0.791,1.975,1.369,0.023,2.362,3.281,0.121,0.123,2.603
2016-11-01,0.255,5.304,0.358,0.732,6.233,2.660,0.283,3.885,3.363,2.007,0.066,5.230,1.294,3.142,0.000,1.446,0.637,1.722,0.886,2.929,1.183,1.740,2.323,0.123,3.965,5.903,1.632,0.124,3.280,5.205,0.320,3.163,2.750,0.001,1.134,0.428,0.607,2.193,2.450,2.262,0.974,0.213,5.108,1.991,2.535,1.336,1.731,1.048,1.382,2.998,0.343,0.084,0.061,5.730,0.246,4.597,6.100,3.177,0.256,6.307,6.154,0.490,0.128,0.816,0.321,0.206,5.386,0.309,2.169,1.850
2016-12-01,0.337,2.868,1.026,1.330,1.535,1.657,2.502,9.445,4.544,4.867,6.008,0.749,2.387,4.273,2.652,9.383,9.058,10.660,1.677,7.651,4.965,4.889,4.973,7.263,5.093,4.645,0.918,0.477,0.082,6.586,0.384,5.436,4.966,2.506,4.505,0.560,14.471,1.507,5.651,3.539,9.421,3.438,1.809,3.775,9.185,5.707,2.368,1.948,2.309,3.506,5.121,4.626,16.276,9.483,4.648,7.483,3.032,9.174,2.360,5.565,1.035,5.434,0.088,5.266,6.200,4.917,12.047,6.810,0.215,7.466
2017-01-01,7.023,6.739,3.193,5.150,7.951,2.020,7.324,10.068,8.772,10.215,9.621,10.096,8.635,3.469,2.594,4.131,7.483,3.639,3.873,11.009,4.756,1.301,3.714,4.311,3.012,5.986,7.286,2.224,2.105,2.354,0.287,4.637,2.324,0.748,3.853,1.391,3.759,8.714,1.718,9.601,3.195,4.004,1.607,11.948,4.281,3.408,9.616,8.813,5.830,3.268,9.974,11.201,12.722,11.060,4.106,9.793,3.796,8.889,21.012,7.467,7.462,1.246,1.722,0.282,8.000,3.406,11.299,6.044,6.310,16.926
2017-02-01,1.173,7.157,5.551,6.783,4.734,5.780,2.535,3.106,6.994,1.020,3.375,1.649,1.259,1.954,5.634,1.927,12.424,2.487,2.685,7.830,8.254,13.971,0.530,6.059,0.390,5.942,6.255,3.821,6.303,0.046,1.706,1.393,0.388,1.899,7.724,12.179,3.930,1.080,1.409,6.354,5.998,7.250,2.171,2.764,3.464,4.348,5.003,14.336,3.262,3.314,0.989,1.547,21.471,5.936,26.755,7.003,2.553,7.862,15.226,4.029,1.153,8.167,1.876,1.887,1.134,6.266,7.344,2.598,3.057,8.908
2017-03-01,2.886,3.936,1.930,3.724,13.540,0.477,0.306,8.451,10.728,9.719,2.534,0.494,2.160,2.247,4.837,1.551,3.093,2.457,3.337,0.250,1.451,2.467,2.772,4.662,8.604,5.551,2.028,0.356,3.205,1.749,3.746,8.651,0.554,1.648,3.709,0.276,0.106,2.457,1.288,5.141,2.454,4.600,1.707,2.021,2.205,3.582,2.648,3.869,2.454,0.226,5.408,0.110,3.145,2.869,9.141,0.292,7.854,3.210,4.934,1.133,1.703,4.048,3.639,0.301,0.129,2.421,0.336,7.778,1.640,1.887
2017-04-01,0.282,2.252,3.196,0.645,0.521,1.233,1.628,0.816,1.676,0.456,0.523,1.135,1.077,0.517,0.364,0.155,5.976,0.409,0.396,0.402,2.106,2.551,1.546,0.631,0.651,2.706,0.550,1.873,2.919,1.809,0.389,5.820,1.711,0.869,3.171,1.199,1.179,1.078,0.809,3.863,2.499,5.875,0.305,0.944,0.236,0.581,0.619,3.442,3.609,1.633,0.896,0.229,1.648,2.623,1.473,0.389,4.332,4.831,4.857,0.438,4.036,0.614,1.056,7.932,0.461,1.550,5.571,0.260,0.234,1.302
2017-05-01,1.733,0.153,0.131,0.031,0.040,0.020,0.475,0.177,0.228,0.328,0.021,0.912,0.210,0.021,0.017,0.175,0.541,0.386,0.716,0.060,0.123,0.513,0.021,1.450,0.210,0.347,0.059,0.044,0.041,0.076,0.002,0.010,2.592,0.065,0.205,1.262,0.002,0.154,0.006,0.258,0.106,0.400,0.026,0.582,0.017,0.149,0.395,0.021,0.114,0.260,0.472,0.002,0.051,0.372,0.991,0.074,1.266,0.377,1.736,1.130,0.227,0.579,0.005,0.002,0.040,0.247,0.348,0.267,0.023,0.022
2017-06-01,0.000,0.057,0.015,0.012,0.013,0.004,0.002,0.141,0.004,0.002,0.027,0.018,0.276,0.008,0.030,0.038,0.032,0.037,0.001,0.162,0.006,0.025,0.006,0.009,0.210,0.083,0.011,0.066,0.483,0.064,0.164,0.043,0.039,0.011,0.052,0.002,0.007,0.045,0.009,0.002,0.094,0.071,0.007,0.031,0.091,0.004,0.217,0.106,0.014,0.033,0.002,0.001,0.008,0.000,0.001,0.006,0.000,0.048,0.078,0.104,0.002,0.030,0.000,0.143,0.000,0.050,0.070,0.060,0.004,0.115
2017-07-01,0.010,0.007,0.001,0.002,0.005,0.006,0.011,0.013,0.001,0.011,0.011,0.000,0.078,0.002,0.028,0.000,0.016,0.056,0.009,0.505,0.000,0.005,0.001,0.007,0.072,0.000,0.000,0.006,0.000,0.000,0.001,0.045,0.001,0.009,0.006,0.000,0.001,0.012,0.000,0.004,0.139,0.006,0.002,0.000,0.079,0.001,0.000,0.000,0.000,0.001,0.002,0.002,0.001,0.005,0.000,0.004,0.073,0.002,0.000,0.017,0.000,0.007,0.000,0.031,0.000,0.000,0.001,0.007,0.002,0.031
2017-08-01,0.001,0.007,0.007,0.000,0.001,0.005,0.022,0.001,0.002,0.066,0.011,0.128,0.085,0.002,0.002,0.026,0.002,0.000,0.000,0.143,0.001,0.021,0.010,0.004,0.001,0.010,0.000,0.007,0.000,0.000,0.186,0.001,0.027,0.000,0.002,0.088,0.035,0.002,0.009,0.084,0.000,0.000,0.002,0.040,0.000,0.004,0.001,0.000,0.005,0.006,0.001,0.001,0.094,0.000,0.002,0.001,0.005,0.004,0.006,0.012,0.001,0.007,0.011,0.027,0.005,0.006,0.012,0.002,0.002,0.011
2017-09-01,0.394,0.537,0.235,0.017,0.274,0.001,0.002,0.195,0.013,0.006,0.033,0.001,0.001,0.326,0.026,0.079,0.361,0.137,0.004,0.000,0.001,0.001,0.004,0.001,0.000,0.667,0.001,0.554,0.084,0.044,0.005,0.000,0.004,0.004,0.013,0.030,0.044,0.008,0.120,0.018,0.243,0.171,0.054,0.056,0.015,0.033,0.034,0.000,0.007,0.001,0.005,0.005,0.006,0.423,0.138,0.019,0.000,0.012,0.553,0.110,0.005,0.019,0.092,0.017,0.000,0.002,0.006,0.004,0.004,0.137
2017-10-01,0.890,0.024,1.977,0.262,0.009,0.819,3.200,0.001,0.688,1.452,0.027,0.002,1.361,0.071,1.772,0.054,0.096,0.644,0.615,1.638,1.904,1.736,0.004,0.071,0.007,0.049,2.287,0.051,0.375,0.029,1.014,0.478,1.801,1.803,1.638,1.634,2.047,0.004,0.222,0.608,0.835,0.001,0.921,1.834,1.915,1.646,0.109,0.517,0.001,3.124,0.001,2.080,0.007,0.016,1.087,0.946,2.183,0.631,0.004,0.629,0.958,0.098,2.037,0.005,1.551,0.693,0.331,0.632,0.028,0.428
2017-11-01,2.763,1.830,0.083,0.278,1.591,2.174,0.032,4.779,1.273,3.993,3.379,1.498,0.234,2.081,0.282,0.287,3.006,3.817,0.018,4.421,1.808,5.608,2.037,1.424,3.495,1.997,1.637,1.109,6.404,0.918,1.309,0.080,2.013,5.965,4.298,0.939,2.757,1.449,3.333,1.716,1.753,1.657,0.894,2.720,0.383,0.358,3.157,0.281,1.974,6.024,0.078,0.000,1.201,4.276,0.435,3.122,2.425,0.485,4.952,3.445,1.384,5.408,0.676,5.218,2.910,5.013,0.366,0.854,1.193,0.602
2017-12-01,9.554,6.001,6.211,2.406,7.104,6.252,1.120,4.707,0.353,8.275,7.851,3.970,1.817,0.245,2.376,2.379,2.828,15.336,5.825,13.566,1.455,6.588,6.709,1.274,7.326,1.201,6.680,6.520,1.183,0.873,1.638,0.413,1.035,5.106,2.030,8.093,2.712,0.444,1.804,9.855,7.274,5.409,6.354,0.107,4.263,7.207,7.185,5.264,5.781,3.995,5.427,1.028,4.089,5.631,3.954,6.598,1.195,5.995,5.524,6.193,3.494,3.264,8.266,3.903,4.892,5.117,1.986,2.810,8.184,4.400
2018-01-01,6.580,11.223,17.394,3.210,7.314,10.911,8.029,1.827,3.670,4.889,2.869,4.090,7.157,5.337,5.451,0.399,5.440,1.106,6.466,10.885,5.045,7.003,7.289,7.241,9.612,6.597,1.028,3.657,5.509,0.704,2.375,2.830,8.783,0.431,9.496,8.830,2.038,9.523,1.891,1.506,7.059,1.900,7.136,8.520,2.432,6.851,5.193,0.277,3.283,5.464,8.176,2.816,9.841,3.217,11.620,4.392,1.684,9.874,10.667,3.699,7.478,5.724,3.632,1.181,2.093,3.617,5.650,5.925,7.152,3.714
2018-02-01,4.415,10.375,9.689,2.587,3.587,3.564,5.545,0.119,0.830,0.209,1.605,0.024,0.671,1.914,10.791,2.129,8.479,6.345,4.945,1.816,9.555,8.738,3.897,0.041,8.048,7.955,4.769,11.773,4.533,0.023,2.172,0.466,1.945,0.024,5.353,2.658,4.201,4.017,1.948,3.436,2.329,6.127,3.491,4.213,0.429,0.733,2.074,1.102,3.316,3.087,0.510,0.023,8.743,9.576,1.300,1.482,0.313,3.163,14.524,11.398,0.607,6.960,6.820,3.722,0.471,0.955,1.957,4.871,0.024,5.628
2018-03-01,2.285,0.730,8.741,4.926,2.316,2.158,8.613,1.838,1.407,5.758,1.827,1.557,2.936,1.047,2.210,0.536,1.382,2.789,2.640,1.094,1.074,2.618,1.781,4.093,1.964,3.392,0.958,4.689,1.613,0.547,1.399,0.793,3.748,0.099,0.397,1.991,1.430,4.577,0.279,3.041,7.984,3.071,1.775,0.638,0.279,0.480,0.160,3.404,1.684,4.104,8.095,0.101,1.145,2.237,8.812,0.790,3.228,7.617,4.080,1.349,4.020,1.283,8.366,0.665,1.595,1.621,1.343,1.867,1.982,1.312
2018-04-01,0.300,0.307,0.663,1.390,0.639,2.437,1.987,2.002,0.338,2.422,0.739,0.789,2.457,2.555,1.629,0.775,4.179,0.886,0.366,2.681,0.994,0.937,2.076,2.435,1.054,5.022,3.366,1.182,1.446,0.363,0.993,1.378,1.783,0.141,0.996,4.987,5.283,2.092,0.432,0.580,1.870,1.022,5.774,0.195,0.467,0.887,0.202,0.575,0.286,0.813,1.257,0.541,1.569,1.102,0.560,2.237,1.498,0.888,1.152,0.483,1.493,2.197,0.639,0.350,0.387,2.026,0.448,0.429,0.396,0.385
2018-05-01,0.006,1.284,0.076,1.501,1.502,0.242,0.734,0.031,0.013,0.024,0.360,0.035,0.001,0.105,0.979,0.005,0.110,0.298,0.089,0.299,1.782,0.015,1.469,0.424,0.126,1.146,0.539,0.417,0.162,0.009,0.017,0.076,2.071,0.388,0.615,0.254,1.943,0.043,0.492,0.279,0.023,0.420,0.356,0.870,0.273,0.239,0.041,0.007,0.031,2.036,0.007,0.017,0.009,0.051,1.395,0.059,0.227,0.051,0.010,0.361,0.328,2.153,0.205,0.015,2.126,0.023,1.920,0.427,0.026,0.005
2018-06-01,0.019,0.025,0.019,0.060,0.013,0.002,0.025,0.052,0.008,0.027,0.051,0.024,0.074,0.018,0.019,0.094,0.015,0.045,0.094,0.002,0.024,0.037,0.255,0.005,0.000,0.006,0.142,0.012,0.005,0.002,0.000,0.000,0.079,0.013,0.008,0.031,0.026,0.141,0.002,0.001,0.000,0.039,0.005,0.000,0.006,0.072,0.002,0.001,0.006,0.097,0.073,0.000,0.020,0.006,0.000,0.255,0.009,0.005,0.027,0.244,0.007,0.002,0.030,0.000,0.000,0.028,0.074,0.015,0.006,0.112
2018-07-01,0.001,0.000,0.000,0.085,0.000,0.005,0.369,0.000,0.000,0.000,0.021,0.001,0.000,0.001,0.000,0.013,0.022,0.002,0.001,0.002,0.000,0.005,0.001,0.001,0.000,0.000,0.006,0.005,0.096,0.000,0.001,0.009,0.001,0.000,0.000,0.081,0.022,0.013,0.000,0.029,0.023,0.000,0.000,0.001,0.007,0.001,0.000,0.005,0.000,0.006,0.010,0.000,0.001,0.000,0.005,0.293,0.001,0.000,0.000,0.001,0.006,0.016,0.105,0.001,0.001,0.000,0.001,0.031,0.004,0.001
2018-08-01,0.000,0.004,0.319,0.000,0.010,0.000,0.002,0.000,0.186,0.007,0.017,0.001,0.004,0.004,0.134,0.189,0.013,0.029,0.009,0.165,0.001,0.007,0.001,0.002,0.000,0.001,0.001,0.001,0.083,0.000,0.034,0.001,0.000,0.002,0.009,0.107,0.007,0.013,0.000,0.000,0.060,0.001,0.035,0.000,0.007,0.005,0.001,0.001,0.000,0.021,0.005,0.001,0.006,0.000,0.093,0.006,0.004,0.057,0.001,0.002,0.006,0.004,0.116,0.306,0.001,0.000,0.135,0.002,0.082,0.007
2018-09-01,0.004,0.014,0.081,0.001,0.002,0.000,0.191,0.005,0.050,0.017,0.032,0.000,0.220,0.081,0.136,0.061,0.011,0.135,0.592,0.073,1.081,0.002,0.002,0.001,0.001,0.398,0.006,0.000,0.181,0.051,0.002,0.059,0.012,0.053,0.142,0.002,0.024,0.241,0.005,0.045,0.000,0.000,0.005,0.405,0.051,0.138,0.341,0.487,0.129,0.097,0.012,0.080,0.220,0.007,0.064,0.070,0.028,0.640,0.070,1.293,0.033,0.253,0.866,0.128,0.012,0.077,0.041,0.007,0.019,0.005
2018-10-01,0.012,0.004,0.059,1.848,0.060,1.570,7.154,1.975,0.170,1.565,0.952,0.964,0.006,3.536,0.148,1.042,0.076,0.109,0.402,1.717,2.047,0.614,1.527,0.112,2.013,0.094,2.041,0.001,1.878,0.143,1.567,0.388,1.703,0.001,0.415,0.035,0.818,0.018,0.906,0.022,1.916,1.544,0.135,0.013,0.006,1.312,0.062,0.515,0.001,2.487,0.548,0.138,0.637,0.028,1.642,1.745,0.249,2.046,0.786,0.422,0.160,0.749,0.012,0.057,6.484,0.862,1.157,0.004,1.116,0.146
2018-11-01,6.476,0.035,3.483,1.318,1.395,4.003,0.100,4.892,3.273,0.059,1.530,3.750,1.604,0.410,3.763,4.654,0.181,1.987,0.731,4.904,1.194,1.042,1.499,1.048,2.798,6.241,0.237,0.009,3.424,0.000,0.085,0.961,3.969,0.433,0.168,1.350,1.093,0.553,1.240,6.151,0.464,0.142,5.450,1.193,1.370,0.209,1.179,2.283,2.935,1.613,0.144,4.349,2.896,3.191,4.252,4.856,4.534,3.360,1.840,0.154,1.136,2.177,0.000,2.761,2.115,1.850,2.232,1.612,4.319,0.249
2018-12-01,7.085,5.626,3.176,1.211,1.693,9.536,5.800,7.624,1.891,5.437,0.403,3.217,11.068,6.510,4.638,3.836,7.359,4.273,5.421,5.563,9.213,2.600,1.540,4.951,1.234,8.541,1.703,0.824,14.214,3.290,1.649,10.414,1.992,1.914,5.152,4.623,4.785,4.053,3.078,3.693,9.409,6.992,6.932,2.358,5.247,2.421,3.032,7.937,3.358,1.318,4.578,0.083,9.101,1.205,5.884,2.518,5.022,5.545,9.417,3.045,5.205,5.757,2.615,9.852,5.277,1.795,4.421,5.767,2.423,5.393
2019-01-01,7.103,2.862,6.252,3.116,4.754,2.863,3.718,1.638,5.652,8.842,4.136,5.377,1.694,3.755,3.732,7.101,4.208,3.121,4.612,5.986,7.988,2.919,4.104,6.381,0.319,9.772,3.886,1.054,3.550,7.170,1.919,4.795,1.491,9.027,4.375,0.651,2.325,8.283,0.452,1.416,2.564,3.742,2.514,0.333,9.759,9.550,8.762,4.145,6.797,0.483,6.993,1.349,0.380,3.536,9.367,5.475,3.422,9.758,9.588,5.914,7.344,15.646,4.801,3.494,1.613,3.680,11.315,3.834,0.277,5.779
2019-02-01,1.094,1.398,0.406,4.692,5.418,1.151,7.387,2.817,2.480,8.351,0.104,0.699,1.323,8.941,6.754,1.733,5.639,3.216,3.034,13.207,0.064,2.462,11.514,1.069,5.538,1.973,5.776,13.104,2.818,2.167,1.108,2.268,3.111,1.816,0.383,11.132,1.291,7.620,4.165,0.407,1.869,12.776,0.023,3.200,3.501,2.279,5.535,4.121,2.251,2.866,0.730,9.174,1.206,3.001,9.221,0.601,2.151,1.084,15.022,6.652,3.899,1.886,6.641,2.402,5.252,7.134,1.905,9.204,1.343,2.578
2019-03-01,1.692,5.493,4.312,3.842,0.289,5.471,3.583,4.649,4.715,2.139,4.477,1.339,7.972,3.441,8.526,2.301,0.270,12.182,0.238,1.609,1.185,1.671,0.272,1.681,1.667,3.073,2.946,0.431,0.344,0.079,1.329,2.935,2.977,0.244,1.937,0.117,6.976,5.842,2.048,0.383,3.431,0.205,2.946,1.591,6.506,0.170,1.926,5.454,3.715,2.701,4.137,1.975,3.109,0.135,0.070,1.876,6.738,2.429,3.903,2.467,5.050,3.858,1.124,0.253,3.420,7.616,1.650,12.251,3.083,2.335
2019-04-01,2.106,0.687,0.836,0.778,1.248,0.878,5.837,0.536,1.742,0.947,0.162,3.826,0.335,2.474,3.640,2.324,1.165,0.672,0.322,2.291,0.715,4.733,2.957,0.596,0.311,0.567,0.292,1.755,1.661,0.559,0.417,0.548,0.221,0.370,1.571,0.451,0.595,3.967,2.634,0.635,3.358,4.342,2.006,0.711,0.515,0.464,2.537,0.960,0.208,0.311,2.731,1.818,0.591,0.755,2.011,0.630,1.581,2.210,1.702,0.534,1.576,5.717,0.595,0.839,0.719,0.139,0.809,2.373,4.663,0.167
2019-05-01,1.371,0.361,0.004,1.144,0.016,0.026,0.267,0.024,0.599,0.542,0.137,2.581,0.039,0.550,0.337,0.908,0.089,0.051,1.493,0.347,0.593,0.593,0.658,0.305,0.006,0.107,0.361,0.149,0.227,0.000,0.021,0.217,0.333,0.013,0.016,0.103,0.020,1.321,0.660,0.046,0.123,0.226,0.436,0.138,0.009,0.067,0.083,1.252,0.228,0.026,0.460,0.708,0.016,0.112,0.226,0.284,0.613,0.686,0.278,0.245,1.535,0.315,0.947,0.045,0.520,0.002,0.049,0.342,0.100,0.510
2019-06-01,0.012,0.017,0.014,0.150,0.000,0.103,0.157,0.020,0.154,0.071,0.001,0.021,0.011,0.011,0.096,0.002,0.040,0.011,0.001,0.034,0.020,0.046,0.012,0.002,0.032,0.015,0.025,0.009,0.097,0.030,0.001,0.034,0.048,0.051,0.013,0.050,0.005,0.001,0.015,0.028,0.004,0.041,0.053,0.011,0.000,0.080,0.041,0.259,0.018,0.032,0.009,0.024,0.001,0.032,0.031,0.000,0.110,0.260,0.011,0.037,0.210,0.006,0.111,0.024,0.025,0.000,0.021,0.034,0.009,0.020
2019-07-01,0.001,0.000,0.000,0.005,0.004,0.007,0.006,0.416,0.012,0.010,0.002,0.000,0.002,0.001,0.251,0.005,0.054,0.001,0.000,0.001,0.015,0.013,0.004,0.001,0.005,0.000,0.001,0.000,0.000,0.007,0.002,0.006,0.000,0.027,0.011,0.006,0.032,0.074,0.000,0.000,0.001,0.007,0.011,0.000,0.024,0.001,0.000,0.049,0.000,0.000,0.005,0.000,0.001,0.217,0.021,0.001,0.000,0.011,0.000,0.000,0.005,0.001,0.010,0.000,0.000,0.018,0.001,0.001,0.002,0.275
2019-08-01,0.001,0.005,0.002,0.004,0.000,0.027,0.011,0.011,0.000,0.099,0.006,0.051,0.044,0.000,0.001,0.077,0.001,0.006,0.001,0.009,0.000,0.304,0.000,0.000,0.071,0.001,0.116,0.001,0.010,0.000,0.004,0.001,0.001,0.010,0.001,0.000,0.002,0.002,0.000,0.000,0.009,0.001,0.007,0.010,0.054,0.000,0.000,0.006,0.000,0.007,0.000,0.002,0.000,0.000,0.001,0.000,0.000,0.009,0.006,0.103,0.001,0.012,0.001,0.020,0.000,0.444,0.000,0.000,0.046,0.007
